date,timestamp,metal,exchange,currency,price,prev_close_price,ch,chp
2020-08-20T09:30:00.000Z,1597915800000.0,XAU,LBMA,EUR,1627.0464,1681.9831,-54.9367,-3.3765
2020-08-21T09:30:00.000Z,1598002200000.0,XAU,LBMA,EUR,1642.3231,1638.2445,4.0785,0.2483
2020-08-22T09:30:00.000Z,1598088600000.0,XAU,LBMA,EUR,1642.3231,1642.3231,0.0,0.0
2020-08-23T09:30:00.000Z,1598175000000.0,XAU,LBMA,EUR,1642.3231,1642.3231,0.0,0.0
2020-08-24T09:30:00.000Z,1598261400000.0,XAU,LBMA,EUR,1643.9183,1631.5101,12.4082,0.7548
2020-08-25T09:30:00.000Z,1598347800000.0,XAU,LBMA,EUR,1629.8036,1648.5102,-18.7066,-1.1478
2020-08-26T09:30:00.000Z,1598434200000.0,XAU,LBMA,EUR,1627.3645,1633.2598,-5.8953,-0.3623
2020-08-27T09:30:00.000Z,1598520600000.0,XAU,LBMA,EUR,1642.2158,1625.0212,17.1946,1.047
2020-08-28T09:30:00.000Z,1598607000000.0,XAU,LBMA,EUR,1641.5023,1627.1926,14.3097,0.8717
2020-08-29T09:30:00.000Z,1598693400000.0,XAU,LBMA,EUR,1641.5023,1641.5023,0.0,0.0
2020-08-30T09:30:00.000Z,1598779800000.0,XAU,LBMA,EUR,1641.5023,1641.5023,0.0,0.0
2020-08-31T09:30:00.000Z,1598866200000.0,XAU,LBMA,EUR,1638.0653,1638.0653,0.0,0.0
2020-09-01T09:30:00.000Z,1598952600000.0,XAU,LBMA,EUR,1658.4216,1631.6426,26.779,1.6147
2020-09-02T09:30:00.000Z,1599039000000.0,XAU,LBMA,EUR,1660.0624,1676.0391,-15.9767,-0.9624
2020-09-03T09:30:00.000Z,1599125400000.0,XAU,LBMA,EUR,1637.264,1666.8078,-29.5437,-1.8045
2020-09-04T09:30:00.000Z,1599211800000.0,XAU,LBMA,EUR,1636.2101,1633.2545,2.9556,0.1806
2020-09-05T09:30:00.000Z,1599298200000.0,XAU,LBMA,EUR,1636.2101,1636.2101,0.0,0.0
2020-09-06T09:30:00.000Z,1599384600000.0,XAU,LBMA,EUR,1636.2101,1636.2101,0.0,0.0
2020-09-07T09:30:00.000Z,1599471000000.0,XAU,LBMA,EUR,1630.9202,1638.7009,-7.7808,-0.4771
2020-09-08T09:30:00.000Z,1599557400000.0,XAU,LBMA,EUR,1629.6988,1636.3174,-6.6186,-0.4061
2020-09-09T09:30:00.000Z,1599643800000.0,XAU,LBMA,EUR,1637.9852,1631.3599,6.6253,0.4045
2020-09-10T09:30:00.000Z,1599730200000.0,XAU,LBMA,EUR,1641.3199,1627.4791,13.8408,0.8433
2020-09-11T09:30:00.000Z,1599816600000.0,XAU,LBMA,EUR,1640.3746,1640.6276,-0.2531,-0.0154
2020-09-12T09:30:00.000Z,1599903000000.0,XAU,LBMA,EUR,1640.3746,1640.3746,0.0,0.0
2020-09-13T09:30:00.000Z,1599989400000.0,XAU,LBMA,EUR,1640.3746,1640.3746,0.0,0.0
2020-09-14T09:30:00.000Z,1600075800000.0,XAU,LBMA,EUR,1635.4833,1637.3358,-1.8525,-0.1133
2020-09-15T09:30:00.000Z,1600162200000.0,XAU,LBMA,EUR,1651.152,1633.2829,17.8692,1.0822
2020-09-16T09:30:00.000Z,1600248600000.0,XAU,LBMA,EUR,1655.4048,1654.3517,1.0532,0.0636
2020-09-17T09:30:00.000Z,1600335000000.0,XAU,LBMA,EUR,1641.18,1665.5082,-24.3282,-1.4824
2020-09-18T09:30:00.000Z,1600421400000.0,XAU,LBMA,EUR,1651.9479,1636.1869,15.761,0.9541
2020-09-19T09:30:00.000Z,1600507800000.0,XAU,LBMA,EUR,1651.9479,1651.9479,0.0,0.0
2020-09-20T09:30:00.000Z,1600594200000.0,XAU,LBMA,EUR,1651.9479,1651.9479,0.0,0.0
2020-09-21T09:30:00.000Z,1600680600000.0,XAU,LBMA,EUR,1638.1607,1658.3948,-20.2342,-1.2352
2020-09-22T09:30:00.000Z,1600767000000.0,XAU,LBMA,EUR,1621.0392,1644.7189,-23.6797,-1.4608
2020-09-23T09:30:00.000Z,1600853400000.0,XAU,LBMA,EUR,1614.8649,1627.6941,-12.8293,-0.7945
2020-09-24T09:30:00.000Z,1600939800000.0,XAU,LBMA,EUR,1589.3087,1621.3826,-32.0739,-2.0181
2020-09-25T09:30:00.000Z,1601026200000.0,XAU,LBMA,EUR,1607.4007,1590.8114,16.5893,1.0321
2020-09-26T09:30:00.000Z,1601112600000.0,XAU,LBMA,EUR,1607.4007,1607.4007,0.0,0.0
2020-09-27T09:30:00.000Z,1601199000000.0,XAU,LBMA,EUR,1607.4007,1607.4007,0.0,0.0
2020-09-28T09:30:00.000Z,1601285400000.0,XAU,LBMA,EUR,1586.0754,1602.4422,-16.3668,-1.0319
2020-09-29T09:30:00.000Z,1601371800000.0,XAU,LBMA,EUR,1608.6139,1581.7382,26.8757,1.6707
2020-09-30T09:30:00.000Z,1601458200000.0,XAU,LBMA,EUR,1608.6437,1607.7895,0.8541,0.0531
2020-10-01T09:30:00.000Z,1601544600000.0,XAU,LBMA,EUR,1612.9595,1602.6208,10.3387,0.6409999999999999
2020-10-02T09:30:00.000Z,1601631000000.0,XAU,LBMA,EUR,1625.2344,1615.9847,9.2498,0.5691
2020-10-03T09:30:00.000Z,1601717400000.0,XAU,LBMA,EUR,1625.2344,1625.2344,0.0,0.0
2020-10-04T09:30:00.000Z,1601803800000.0,XAU,LBMA,EUR,1625.2344,1625.2344,0.0,0.0
2020-10-05T09:30:00.000Z,1601890200000.0,XAU,LBMA,EUR,1614.2505,1619.9864,-5.7359,-0.3553
2020-10-06T09:30:00.000Z,1601976600000.0,XAU,LBMA,EUR,1621.4498,1610.5553,10.8944,0.6719
2020-10-07T09:30:00.000Z,1602063000000.0,XAU,LBMA,EUR,1604.0782,1624.8938,-20.8156,-1.2977
2020-10-08T09:30:00.000Z,1602149400000.0,XAU,LBMA,EUR,1607.6073,1604.7599,2.8474,0.1771
2020-10-09T09:30:00.000Z,1602235800000.0,XAU,LBMA,EUR,1621.365,1603.5184,17.8465,1.1007
2020-10-10T09:30:00.000Z,1602322200000.0,XAU,LBMA,EUR,1621.365,1621.365,0.0,0.0
2020-10-11T09:30:00.000Z,1602408600000.0,XAU,LBMA,EUR,1621.365,1621.365,0.0,0.0
2020-10-12T09:30:00.000Z,1602495000000.0,XAU,LBMA,EUR,1627.0870000000002,1620.8153,6.2717,0.3855
2020-10-13T09:30:00.000Z,1602581400000.0,XAU,LBMA,EUR,1629.5919,1628.7435,0.8484,0.0521
2020-10-14T09:30:00.000Z,1602667800000.0,XAU,LBMA,EUR,1614.0,1634.7234,-20.7234,-1.284
2020-10-15T09:30:00.000Z,1602754200000.0,XAU,LBMA,EUR,1617.114,1621.1746,-4.0605,-0.2511
2020-10-16T09:30:00.000Z,1602840600000.0,XAU,LBMA,EUR,1625.2449,1611.1916,14.0533,0.8647
2020-10-17T09:30:00.000Z,1602927000000.0,XAU,LBMA,EUR,1625.2449,1625.2449,0.0,0.0
2020-10-18T09:30:00.000Z,1603013400000.0,XAU,LBMA,EUR,1625.2449,1625.2449,0.0,0.0
2020-10-19T09:30:00.000Z,1603099800000.0,XAU,LBMA,EUR,1620.7043,1619.1769,1.5274,0.0942
2020-10-20T09:30:00.000Z,1603186200000.0,XAU,LBMA,EUR,1614.1829,1617.2735,-3.0906,-0.1915
2020-10-21T09:30:00.000Z,1603272600000.0,XAU,LBMA,EUR,1619.0938,1608.4627,10.6311,0.6566
2020-10-22T09:30:00.000Z,1603359000000.0,XAU,LBMA,EUR,1621.5633,1623.3398,-1.7765,-0.1096
2020-10-23T09:30:00.000Z,1603445400000.0,XAU,LBMA,EUR,1611.5047,1616.7763,-5.2716,-0.3271
2020-10-24T09:30:00.000Z,1603531800000.0,XAU,LBMA,EUR,1611.5047,1611.5047,0.0,0.0
2020-10-25T10:30:00.000Z,1603621800000.0,XAU,LBMA,EUR,1611.5047,1611.5047,0.0,0.0
2020-10-26T10:30:00.000Z,1603708200000.0,XAU,LBMA,EUR,1608.9348,1616.5496,-7.6149,-0.4733
2020-10-27T10:30:00.000Z,1603794600000.0,XAU,LBMA,EUR,1604.8851,1607.1670000000001,-2.2819,-0.1422
2020-10-28T10:30:00.000Z,1603881000000.0,XAU,LBMA,EUR,1617.5066,1619.2547,-1.7481,-0.1081
2020-10-29T10:30:00.000Z,1603967400000.0,XAU,LBMA,EUR,1603.5971,1620.6852,-17.0882,-1.0656
2020-10-30T10:30:00.000Z,1604053800000.0,XAU,LBMA,EUR,1603.5220000000006,1604.4196,-0.8976,-0.055999999999999994
2020-10-31T10:30:00.000Z,1604140200000.0,XAU,LBMA,EUR,1603.5220000000006,1603.5220000000006,0.0,0.0
2020-11-01T10:30:00.000Z,1604226600000.0,XAU,LBMA,EUR,1603.5220000000006,1603.5220000000006,0.0,0.0
2020-11-02T10:30:00.000Z,1604313000000.0,XAU,LBMA,EUR,1619.2499,1609.8524,9.3975,0.5804
2020-11-03T10:30:00.000Z,1604399400000.0,XAU,LBMA,EUR,1623.5259,1612.3312,11.1947,0.6895
2020-11-04T10:30:00.000Z,1604485800000.0,XAU,LBMA,EUR,1620.8941,1620.8941,0.0,0.0
2020-11-05T10:30:00.000Z,1604572200000.0,XAU,LBMA,EUR,1616.8705,1602.5728,14.2978,0.8843
2020-11-06T10:30:00.000Z,1604658600000.0,XAU,LBMA,EUR,1641.0699,1614.8273,26.2426,1.5991
2020-11-07T10:30:00.000Z,1604745000000.0,XAU,LBMA,EUR,1641.0699,1641.0699,0.0,0.0
2020-11-08T10:30:00.000Z,1604831400000.0,XAU,LBMA,EUR,1641.0699,1641.0699,0.0,0.0
2020-11-09T10:30:00.000Z,1604917800000.0,XAU,LBMA,EUR,1647.2692,1639.2746,7.9946,0.4853
2020-11-10T10:30:00.000Z,1605004200000.0,XAU,LBMA,EUR,1587.8218,1657.7320000000002,-69.9102,-4.4029
2020-11-11T10:30:00.000Z,1605090600000.0,XAU,LBMA,EUR,1594.5946,1593.4897,1.1049,0.0693
2020-11-12T10:30:00.000Z,1605177000000.0,XAU,LBMA,EUR,1584.2592,1591.2136,-6.9545,-0.439
2020-11-13T10:30:00.000Z,1605263400000.0,XAU,LBMA,EUR,1589.6741,1581.0410000000006,8.6331,0.5431
2020-11-14T10:30:00.000Z,1605349800000.0,XAU,LBMA,EUR,1589.6741,1589.6741,0.0,0.0
2020-11-15T10:30:00.000Z,1605436200000.0,XAU,LBMA,EUR,1589.6741,1589.6741,0.0,0.0
2020-11-16T10:30:00.000Z,1605522600000.0,XAU,LBMA,EUR,1599.8309,1587.6585,12.1724,0.7609
2020-11-17T10:30:00.000Z,1605609000000.0,XAU,LBMA,EUR,1586.7699,1592.8295,-6.0596,-0.3819
2020-11-18T10:30:00.000Z,1605695400000.0,XAU,LBMA,EUR,1581.7324,1588.6417,-6.9093,-0.4368
2020-11-19T10:30:00.000Z,1605781800000.0,XAU,LBMA,EUR,1569.8107,1586.545,-16.7343,-1.0659999999999998
